0,0.008130204079123349
1,-0.0017432934946086664
2,-0.006524411291851107
3,0.002386760247404085
4,-0.015930961005172273
5,-0.009544227094248958
6,-0.009139874882968912
7,0.0014646859635681353
8,-0.0011784356034945653
9,0.0105467545865221
10,0.007094771764815655
11,0.009696857496347355
12,-0.0012263244025211284
13,-0.0039212721560454855
14,0.010807843407834361
15,0.006800403450018755
16,0.0030812904037930133
17,-0.003989936935010208
18,0.018836957308567825
19,-0.002700774294508601
20,-0.0021637733846486817
21,-0.0020783115650728767
22,-0.009665068416214784
23,-0.0038150809572982114
24,-0.0192860414842988
25,0.012097123647214048
26,0.011312674682662727
27,-0.008766192802186601
28,0.0032487370137840865
29,0.0006666691821151094
30,-0.015483836089566883
31,0.00024529577432647054
32,0.012448937133472893
33,0.01222371218552848
34,0.004458986796819442
35,0.004654162615925828
36,-0.0056235809016733085
37,0.0033261575082532135
38,0.006958837899063541
39,0.0040052139894879435
40,0.006920581862873032
41,0.010265254019967085
42,0.002822107227897608
43,0.002799634400230566
44,0.002711686166691041
45,-0.002860725964882682
46,-0.00317970855080707
47,0.002265804835565932
48,0.01575400082302092
49,0.003433005793056554
50,0.0036373752254814096
51,-0.012710875293836632
52,0.0014587109043905366
53,-0.01561068847235142
54,0.0019951756852184532
55,-0.0003375229783478262
56,0.002080123876782025
57,0.006343480537549462
58,-0.012836730663142337
59,-0.005782973705823424
60,-0.00730951788156986
61,-0.013987941252752767
62,-0.004574252029008075
63,-0.015763418275406116
64,-0.011119112107550233
65,-0.016173128080601284
66,-0.007571687678645855
67,-0.007382105847215215
68,-0.010534097002028509
69,0.0014238559058468714
70,-0.006003687195363094
71,0.0023768967649664963
72,0.015729568847904052
73,-0.0013198459729865664
74,-0.013765245742688836
75,0.0005898845962289956
76,0.004488884402282012
77,0.00394337705123915
78,0.020014247562876786
79,0.02332274203397411
80,0.0018799431208625927
81,-0.003630155121198686
82,0.014213246628048626
83,-0.004345710597995711
84,0.01011791766084924
85,-0.004535116302632203
86,0.009590103715716503
87,0.006314647337902546
88,0.003014282723102779
89,-0.0022494072688152844
90,-0.015393687747241924
91,-0.006173577816509235
92,-0.006946953411938961
93,0.016910315906447648
94,0.0010443566044415764
95,-0.00801139897748293
96,-0.00548205025055698
97,0.0037693701747622543
98,-0.0074220820578368984
