0,0.006128877556161372
1,0.0003764789905295607
2,-0.0012209738295442807
3,-0.0013477870423902472
4,-0.002923471532598032
5,-0.005774109580799158
6,-0.000412845724867994
7,-0.0015111413757317171
8,0.0011516810918101306
9,-0.008229542389679378
10,-0.002192496421673462
11,-0.003910598586966962
12,0.0025171536490923296
13,-0.00027235654825880085
14,0.0010948579353478038
15,0.0023835243497098424
16,-0.004661549253273667
17,-0.0049160716894257606
18,-0.0011822111571777594
19,-0.007582224582853625
20,-0.0010684051639568426
21,-4.44964051609098e-05
22,-0.0005184377458011813
23,-0.000573425589529053
24,-0.012080333683042399
25,0.00538139724724751
26,0.00044968934557115814
27,0.0027427287994422067
28,0.0031803082827546736
29,0.002119055651348345
30,-0.002514717688021806
31,0.00771780854619597
32,-0.0006633970097212338
33,0.0004812149585280978
34,-0.0025193295069175226
35,0.0038852577381847664
36,-0.003191978107593585
37,-0.0021139722136606087
38,0.007949046923595549
39,0.0027777428930878534
40,9.099824798325384e-05
41,0.0020824465936096215
42,0.0014823059928450455
43,-0.0025757905737310294
44,-0.0027787496805847245
45,0.006352914787975228
46,4.212810253545474e-05
47,-0.00021769892401340973
48,0.006085174459502074
49,-0.002460922622387618
50,-0.0011303754883572048
51,-0.006324311912411007
52,-0.003348704576235817
53,-0.0001723479135876671
54,0.0034772771394118718
55,0.0070160644354750334
56,-0.004294290410274126
57,0.00011751945381682782
58,-0.0011254879565590903
59,0.0006611826141875721
60,-0.002414817347613951
61,-0.003438388428640804
62,-0.0035693958296433292
63,-0.0031262352599046306
64,-0.0012011446438741635
65,0.005226302613688838
66,-0.00336235438336302
67,-0.001589397341823784
68,-0.0027201063039642426
69,-0.0026035518977914895
70,0.0014004669039867634
71,-0.006621510591133417
72,-0.0017445195438665073
73,-0.000918673361760658
74,-0.0021100871714123115
75,0.006578573481511529
76,-0.00025242350267795644
77,0.0018654707721889041
78,0.011190481512976025
79,0.0053705541751972175
80,0.0016961678836882044
81,-0.0038904302193163987
82,0.0014597394925726648
83,-0.0012835289150671114
84,0.005856845496495677
85,0.004125283904043597
86,0.008269138485421657
87,0.002711355612491251
88,0.003488552140492429
89,-0.00039516333875433407
90,-0.001845672743912341
91,0.003683167525647346
92,-0.002549601343443675
93,0.003798548656905265
94,0.0007301341456659727
95,-0.007277159371578079
96,-0.00019049341254012697
97,-0.0008322146188035617
98,0.004772694744549388
